순위,코인코드,코인명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,종합점수
1,KRW-JTO,지토,806.0,강력매수,1차 진입 (돌파 초입),1차 진입 (VCP 압축 완료),3,0.42,0.94,1.55,105.6,80
2,KRW-JST,저스트,138.0,매수,1차 진입 (돌파 초입),대기 및 추세 관망,2,1.43,1.38,2.11,106.2,60
3,KRW-MMT,모멘텀,229.0,매수,1차 진입 (돌파 초입),1차 진입 (VCP 압축 완료),1,0.38,0.25,0.28,104.9,50
4,KRW-AWE,에이더블유이,87.5,약한매수,1차 진입 (돌파 초입),대기 및 추세 관망,1,1.26,1.21,1.23,106.6,10
5,KRW-PLUME,플룸,18.4,약한매수,1차 진입 (돌파 초입),대기 및 추세 관망,1,1.04,1.68,0.95,107.5,10
6,KRW-MET2,메테오라,326.0,약한매수,3차 진입 (추격 매수 주의),대기 및 추세 관망,1,2.78,1.9,0.94,145.4,0
