순위,코인코드,코인명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,종합점수
1,KRW-JST,저스트,137.0,매수,1차 진입 (돌파 초입),대기 및 추세 관망,2,1.23,1.98,1.66,104.3,60
2,KRW-MMT,모멘텀,229.0,매수,1차 진입 (돌파 초입),1차 진입 (VCP 압축 완료),1,0.43,0.2,0.12,103.9,50
3,KRW-ENA,에테나,221.0,약한매수,3차 진입 (추격 매수 주의),대기 및 추세 관망,1,3.35,5.41,2.43,155.4,30
4,KRW-AWE,에이더블유이,86.6,약한매수,1차 진입 (돌파 초입),대기 및 추세 관망,1,0.73,1.23,0.72,105.0,10
5,KRW-BSV,비트코인에스브이,23110.0,약한매수,3차 진입 (상승 추세 진행),대기 및 추세 관망,1,0.56,3.51,0.55,109.4,10
6,KRW-PLUME,플룸,19.1,약한매수,3차 진입 (상승 추세 진행),대기 및 추세 관망,1,0.71,1.09,0.45,110.8,10
7,KRW-ONG,온톨로지가스,177.0,약한매수,3차 진입 (추격 매수 주의),대기 및 추세 관망,1,5.94,6.11,1.38,194.3,0
8,KRW-LINK,체인링크,15720.0,약한매수,3차 진입 (상승 추세 진행),대기 및 추세 관망,1,0.68,2.32,0.63,120.2,0
9,KRW-MET2,메테오라,291.0,약한매수,3차 진입 (추격 매수 주의),대기 및 추세 관망,1,1.29,2.95,0.26,128.1,0
