순위,코인코드,코인명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,종합점수
1,KRW-JST,저스트,143.0,매수,2차 진입 (지선 눌림목),1차 진입 (VCP 압축 완료),2,0.69,0.42,0.42,115.4,60
2,KRW-ONDO,온도파이낸스,490.0,매수,1차 진입 (돌파 초입),1차 진입 (VCP 압축 완료),1,0.58,0.67,0.48,100.7,50
3,KRW-UNI,유니스왑,5565.0,매수,3차 진입 (상승 추세 진행),1차 진입 (VCP 압축 완료),1,0.62,0.97,0.45,111.6,50
4,KRW-AWE,에이더블유이,83.0,매수,1차 진입 (돌파 초입),1차 진입 (VCP 압축 완료),1,0.33,0.4,0.32,102.3,50
5,KRW-KAITO,카이토,995.0,매수,2차 진입 (지선 눌림목),1차 진입 (VCP 압축 완료),1,0.73,0.67,0.78,120.8,40
6,KRW-MMT,모멘텀,301.0,약한매수,3차 진입 (추격 매수 주의),대기 및 추세 관망,1,1.05,9.49,1.92,142.8,30
7,KRW-HOLO,홀로월드에이아이,97.6,약한매수,1차 진입 (돌파 초입),대기 및 추세 관망,1,0.37,1.08,0.15,100.1,10
8,KRW-PUMP,펌프펀,3.43,약한매수,3차 진입 (추격 매수 주의),대기 및 추세 관망,1,0.68,1.45,0.59,131.0,0
