순위,코인코드,코인명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,종합점수
1,KRW-PUMP,펌프펀,3.9,매수,3차 진입 (추격 매수 주의),1차 진입 (VCP 압축 완료),1,0.74,0.99,0.5,146.2,60
2,KRW-AWE,에이더블유이,91.8,매수,2차 진입 (지선 눌림목),1차 진입 (VCP 압축 완료),1,0.74,0.52,1.38,112.6,50
3,KRW-JTO,지토,822.0,매수,2차 진입 (지선 눌림목),1차 진입 (VCP 압축 완료),3,0.52,0.49,0.66,110.4,50
4,KRW-JST,저스트,152.0,약한매수,2차 진입 (지선 눌림목),2차 진입 (피벗 돌파 임박),2,1.36,0.56,0.49,119.7,20
5,KRW-MMT,모멘텀,248.0,약한매수,3차 진입 (상승 추세 진행),대기 및 추세 관망,1,0.72,1.99,0.3,115.7,0
