순위,코인코드,코인명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,종합점수
1,KRW-AWE,에이더블유이,86.3,매수,1차 진입 (돌파 초입),1차 진입 (VCP 압축 완료),1,0.46,0.41,1.09,106.1,50
2,KRW-JTO,지토,804.0,매수,2차 진입 (지선 눌림목),1차 진입 (VCP 압축 완료),3,0.4,0.44,0.72,108.7,50
3,KRW-HOLO,홀로월드에이아이,100.0,매수,1차 진입 (돌파 초입),대기 및 추세 관망,1,1.04,2.81,6.46,102.2,40
4,KRW-JST,저스트,148.0,약한매수,2차 진입 (지선 눌림목),2차 진입 (피벗 돌파 임박),2,1.05,0.52,0.93,117.4,20
5,KRW-PUMP,펌프펀,4.14,약한매수,3차 진입 (추격 매수 주의),대기 및 추세 관망,1,0.96,1.14,0.44,156.0,20
6,KRW-MMT,모멘텀,248.0,약한매수,3차 진입 (상승 추세 진행),대기 및 추세 관망,1,0.85,2.34,0.43,116.2,0
