순위,코인코드,코인명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,종합점수
1,KRW-AWE,에이더블유이,87.6,매수,1차 진입 (돌파 초입),1차 진입 (VCP 압축 완료),1,0.51,0.45,1.31,107.6,50
2,KRW-JTO,지토,816.0,매수,2차 진입 (지선 눌림목),1차 진입 (VCP 압축 완료),3,0.52,0.47,0.73,110.0,50
3,KRW-JST,저스트,148.0,약한매수,2차 진입 (지선 눌림목),2차 진입 (피벗 돌파 임박),2,1.06,0.54,0.9,117.0,20
4,KRW-PUMP,펌프펀,3.94,약한매수,3차 진입 (추격 매수 주의),대기 및 추세 관망,1,0.83,1.08,0.59,148.1,20
5,KRW-MMT,모멘텀,247.0,약한매수,3차 진입 (상승 추세 진행),대기 및 추세 관망,1,0.72,2.26,0.39,115.5,0
