순위,코인코드,코인명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,종합점수
1,KRW-JST,저스트,142.0,강력매수,2차 진입 (지선 눌림목),1차 진입 (VCP 압축 완료),2,0.85,0.4,0.59,114.2,70
2,KRW-UNI,유니스왑,5695.0,매수,2차 진입 (지선 눌림목),1차 진입 (VCP 압축 완료),1,0.39,0.79,0.37,114.2,50
3,KRW-AWE,에이더블유이,81.5,매수,1차 진입 (돌파 초입),1차 진입 (VCP 압축 완료),1,0.31,0.36,0.31,100.4,50
4,KRW-ONDO,온도파이낸스,494.0,매수,1차 진입 (돌파 초입),1차 진입 (VCP 압축 완료),1,0.52,0.62,0.26,101.4,50
5,KRW-JTO,지토,745.0,매수,1차 진입 (돌파 초입),1차 진입 (VCP 압축 완료),3,0.17,0.26,0.22,102.1,50
6,KRW-KAITO,카이토,989.0,매수,2차 진입 (지선 눌림목),1차 진입 (VCP 압축 완료),1,0.76,0.65,0.96,119.7,40
7,KRW-MMT,모멘텀,290.0,약한매수,3차 진입 (추격 매수 주의),대기 및 추세 관망,1,0.93,3.65,2.63,137.2,30
8,KRW-PUMP,펌프펀,3.85,약한매수,3차 진입 (추격 매수 주의),대기 및 추세 관망,1,1.0,1.62,1.04,146.5,0
