순위,코인코드,코인명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,종합점수
1,KRW-PUMP,펌프펀,4.23,매수,3차 진입 (추격 매수 주의),1차 진입 (VCP 압축 완료),1,0.45,0.95,1.27,157.0,60
2,KRW-AWE,에이더블유이,82.4,매수,1차 진입 (돌파 초입),1차 진입 (VCP 압축 완료),1,0.63,0.82,0.63,101.0,50
3,KRW-JTO,지토,764.0,매수,1차 진입 (돌파 초입),1차 진입 (VCP 압축 완료),3,0.25,0.64,0.53,101.6,50
4,KRW-MMT,모멘텀,231.0,매수,1차 진입 (돌파 초입),1차 진입 (VCP 압축 완료),1,0.83,0.78,0.1,107.1,50
5,KRW-JST,저스트,150.0,약한매수,2차 진입 (지선 눌림목),2차 진입 (피벗 돌파 임박),2,1.2,0.64,0.47,117.0,20
