순위,코인코드,코인명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,종합점수
1,KRW-MMT,모멘텀,230.0,매수,1차 진입 (돌파 초입),1차 진입 (VCP 압축 완료),1,0.41,0.23,0.14,105.2,50
2,KRW-JST,저스트,139.0,약한매수,1차 진입 (돌파 초입),대기 및 추세 관망,2,1.49,1.55,1.42,106.7,30
3,KRW-JTO,지토,825.0,약한매수,1차 진입 (돌파 초입),대기 및 추세 관망,3,0.45,1.04,1.24,107.7,10
4,KRW-PLUME,플룸,19.4,약한매수,3차 진입 (상승 추세 진행),대기 및 추세 관망,1,1.07,1.22,0.71,113.2,10
5,KRW-AWE,에이더블유이,87.8,약한매수,1차 진입 (돌파 초입),대기 및 추세 관망,1,1.0,1.13,0.65,106.8,10
6,KRW-LINK,체인링크,16350.0,약한매수,3차 진입 (추격 매수 주의),대기 및 추세 관망,1,2.76,2.44,1.2,125.7,0
7,KRW-MET2,메테오라,326.0,약한매수,3차 진입 (추격 매수 주의),대기 및 추세 관망,1,2.77,2.04,0.65,145.0,0
